,OffenseTeam,DefenseTeam,ToGo,PlayType,DefensePassRank,DefenseRunRank,Down_1,Down_2,Down_3,Down_4,Formation_NO HUDDLE,Formation_NO HUDDLE SHOTGUN,Formation_SHOTGUN,Formation_UNDER CENTER
15169,TEN,GB,4,1,9,21,0,0,0,1,0,0,1,0
15170,TEN,GB,10,1,9,21,0,0,1,0,0,0,1,0
15171,TEN,GB,10,1,9,21,0,1,0,0,0,0,1,0
15172,TEN,GB,10,1,9,21,1,0,0,0,1,0,0,0
15173,TEN,GB,1,0,9,21,0,1,0,0,1,0,0,0
15174,TEN,GB,10,0,9,21,1,0,0,0,1,0,0,0
15175,TEN,GB,9,1,9,21,0,1,0,0,0,1,0,0
15176,TEN,GB,4,0,9,21,0,1,0,0,0,0,0,1
15177,TEN,GB,10,0,9,21,1,0,0,0,0,0,0,1
15178,GB,TEN,11,1,22,18,0,0,1,0,0,0,1,0
15179,TEN,GB,7,1,9,21,0,0,1,0,0,0,1,0
15180,TEN,GB,10,0,9,21,0,1,0,0,0,0,0,1
15181,TEN,GB,10,1,9,21,1,0,0,0,0,0,0,1
15182,TEN,GB,10,0,9,21,0,1,0,0,0,0,0,1
15183,TEN,GB,10,1,9,21,1,0,0,0,0,0,1,0
15184,TEN,GB,3,1,9,21,0,0,1,0,0,0,1,0
15185,TEN,GB,6,0,9,21,0,1,0,0,1,0,0,0
15186,TEN,GB,10,0,9,21,1,0,0,0,0,0,0,1
15187,GB,TEN,2,0,22,18,0,1,0,0,0,0,1,0
15188,GB,TEN,10,0,22,18,1,0,0,0,0,0,0,1
15189,GB,TEN,8,1,22,18,0,1,0,0,0,0,1,0
15190,GB,TEN,5,0,22,18,1,0,0,0,0,0,1,0
15191,GB,TEN,2,0,22,18,0,1,0,0,0,0,0,1
15192,GB,TEN,10,0,22,18,1,0,0,0,0,0,0,1
15193,GB,TEN,10,1,22,18,1,0,0,0,0,0,1,0
15194,TEN,GB,7,1,9,21,0,0,1,0,0,0,1,0
15195,TEN,GB,10,0,9,21,0,1,0,0,0,0,1,0
15196,TEN,GB,10,1,9,21,1,0,0,0,0,0,0,1
15197,GB,TEN,8,1,22,18,0,1,0,0,0,0,0,1
15198,GB,TEN,7,0,22,18,1,0,0,0,0,0,0,1
15199,GB,TEN,10,0,22,18,1,0,0,0,0,0,1,0
15200,TEN,GB,1,0,9,21,0,0,1,0,0,0,1,0
15201,TEN,GB,6,0,9,21,0,1,0,0,0,0,0,1
15202,TEN,GB,10,0,9,21,1,0,0,0,0,0,0,1
15203,TEN,GB,7,1,9,21,0,1,0,0,0,0,1,0
15204,TEN,GB,10,0,9,21,1,0,0,0,0,0,0,1
15205,GB,TEN,10,1,22,18,1,0,0,0,0,0,1,0
15206,TEN,GB,2,1,9,21,0,1,0,0,0,1,0,0
15207,TEN,GB,10,1,9,21,1,0,0,0,0,1,0,0
15208,TEN,GB,12,1,9,21,0,1,0,0,0,1,0,0
15209,TEN,GB,10,0,9,21,1,0,0,0,0,0,1,0
15210,TEN,GB,7,1,9,21,0,1,0,0,0,0,0,1
15211,TEN,GB,10,0,9,21,1,0,0,0,0,0,0,1
15212,TEN,GB,4,1,9,21,0,0,1,0,0,0,1,0
15213,TEN,GB,9,0,9,21,0,1,0,0,0,0,0,1
15214,TEN,GB,10,0,9,21,1,0,0,0,0,0,0,1
15215,GB,TEN,8,1,22,18,0,0,1,0,0,0,1,0
15216,GB,TEN,5,0,22,18,0,1,0,0,0,0,0,1
15217,GB,TEN,8,0,22,18,0,1,0,0,0,0,0,1
15218,GB,TEN,10,0,22,18,1,0,0,0,0,0,1,0
15219,GB,TEN,10,1,22,18,1,0,0,0,0,0,1,0
15220,TEN,GB,17,1,9,21,0,1,0,0,0,0,1,0
15221,GB,TEN,10,1,22,18,1,0,0,0,0,0,1,0
15222,TEN,GB,4,1,9,21,0,0,1,0,0,0,1,0
15223,TEN,GB,9,0,9,21,0,1,0,0,1,0,0,0
15224,TEN,GB,10,0,9,21,1,0,0,0,0,0,0,1
15225,GB,TEN,1,1,22,18,0,0,1,0,0,0,0,1
15226,GB,TEN,10,0,22,18,0,1,0,0,0,0,1,0
15227,GB,TEN,10,1,22,18,1,0,0,0,0,0,0,1
15228,GB,TEN,10,1,22,18,1,0,0,0,0,0,0,1
15229,GB,TEN,4,1,22,18,0,1,0,0,0,0,1,0
15230,GB,TEN,10,0,22,18,1,0,0,0,0,0,0,1
15231,TEN,GB,1,0,9,21,0,1,0,0,0,0,0,1
15232,TEN,GB,5,1,9,21,0,0,1,0,0,0,1,0
15233,TEN,GB,10,0,9,21,0,1,0,0,0,0,1,0
15234,TEN,GB,10,0,9,21,1,0,0,0,0,0,0,1
15235,GB,TEN,5,1,22,18,1,0,0,0,0,0,0,1
15236,GB,TEN,5,1,22,18,0,1,0,0,0,0,1,0
15237,GB,TEN,10,0,22,18,1,0,0,0,0,0,0,1
15238,GB,TEN,10,1,22,18,1,0,0,0,0,0,0,1
15239,GB,TEN,2,0,22,18,0,1,0,0,0,0,1,0
15240,GB,TEN,10,1,22,18,1,0,0,0,0,0,1,0
15241,GB,TEN,7,1,22,18,0,1,0,0,0,0,1,0
15242,GB,TEN,10,0,22,18,1,0,0,0,0,0,1,0
15243,PHI,DAL,2,1,21,30,0,1,0,0,0,1,0,0
15244,PHI,DAL,10,1,21,30,1,0,0,0,0,1,0,0
15245,PHI,DAL,1,1,21,30,0,0,1,0,0,0,1,0
15246,PHI,DAL,10,1,21,30,0,1,0,0,0,0,1,0
15247,PHI,DAL,10,1,21,30,1,0,0,0,0,1,0,0
15248,PHI,DAL,10,1,21,30,1,0,0,0,0,0,1,0
15249,DAL,PHI,6,0,20,10,0,1,0,0,0,0,0,1
15250,DAL,PHI,5,0,20,10,1,0,0,0,0,0,0,1
15251,DAL,PHI,10,0,20,10,0,1,0,0,0,0,0,1
15252,DAL,PHI,10,0,20,10,1,0,0,0,0,0,0,1
15253,DAL,PHI,10,0,20,10,1,0,0,0,0,0,0,1
15254,DAL,PHI,8,0,20,10,0,1,0,0,0,0,1,0
15255,DAL,PHI,10,0,20,10,1,0,0,0,0,0,0,1
15256,PHI,DAL,12,1,21,30,0,0,1,0,0,0,1,0
15257,PHI,DAL,12,1,21,30,0,1,0,0,0,0,0,1
15258,PHI,DAL,4,1,21,30,0,1,0,0,0,0,1,0
15259,PHI,DAL,10,1,21,30,1,0,0,0,0,0,1,0
15260,DAL,PHI,5,1,20,10,0,0,1,0,0,0,1,0
15261,DAL,PHI,11,1,20,10,0,1,0,0,0,0,1,0
15262,DAL,PHI,10,0,20,10,1,0,0,0,0,0,0,1
15263,CHI,GB,8,0,9,21,0,1,0,0,0,0,1,0
15264,NO,CAR,1,0,12,28,0,0,1,0,0,0,0,1
15265,NO,CAR,5,0,12,28,0,1,0,0,0,0,0,1
15266,NO,CAR,10,0,12,28,1,0,0,0,0,0,0,1
15267,CAR,NO,10,1,5,5,1,0,0,0,0,0,1,0
15268,NO,CAR,10,0,12,28,0,1,0,0,0,0,0,1
15269,NO,CAR,10,0,12,28,1,0,0,0,0,0,0,1
15270,CAR,NO,10,1,5,5,1,0,0,0,0,0,1,0
15271,NO,CAR,4,1,12,28,0,0,1,0,0,0,1,0
15272,NO,CAR,10,1,12,28,0,1,0,0,0,0,1,0
15273,NO,CAR,10,0,12,28,1,0,0,0,0,0,0,1
15274,NO,CAR,3,1,12,28,0,1,0,0,0,0,0,1
15275,NO,CAR,10,0,12,28,1,0,0,0,0,0,0,1
15276,CAR,NO,7,1,5,5,0,0,0,1,0,0,1,0
15277,CAR,NO,7,1,5,5,0,1,0,0,0,0,1,0
15278,CAR,NO,10,1,5,5,1,0,0,0,0,0,0,1
15279,CAR,NO,4,0,5,5,0,1,0,0,0,0,1,0
15280,CAR,NO,10,0,5,5,1,0,0,0,0,0,1,0
15281,CAR,NO,5,0,5,5,0,1,0,0,0,0,1,0
15282,CAR,NO,10,0,5,5,1,0,0,0,0,0,1,0
15283,CAR,NO,10,1,5,5,0,0,1,0,0,0,1,0
15284,CAR,NO,10,1,5,5,0,1,0,0,0,0,1,0
15285,CAR,NO,10,1,5,5,1,0,0,0,0,0,1,0
15286,NO,CAR,3,0,12,28,1,0,0,0,0,0,1,0
15287,NO,CAR,4,0,12,28,0,1,0,0,0,0,1,0
15288,NO,CAR,10,0,12,28,1,0,0,0,0,0,0,1
15289,NO,CAR,5,1,12,28,0,0,1,0,0,0,1,0
15290,NO,CAR,7,1,12,28,0,1,0,0,0,0,1,0
15291,NO,CAR,10,0,12,28,1,0,0,0,0,0,1,0
15292,NO,CAR,7,1,12,28,0,0,1,0,0,0,1,0
15293,NO,CAR,10,0,12,28,1,0,0,0,0,0,0,1
15294,CAR,NO,10,1,5,5,1,0,0,0,0,0,1,0
15295,NO,CAR,5,1,12,28,0,0,1,0,0,0,1,0
15296,NO,CAR,10,0,12,28,0,1,0,0,0,0,1,0
15297,NO,CAR,10,1,12,28,1,0,0,0,0,0,1,0
15298,NO,CAR,10,0,12,28,1,0,0,0,0,0,0,1
15299,NO,CAR,10,1,12,28,0,1,0,0,0,0,1,0
15300,NO,CAR,10,1,12,28,1,0,0,0,0,0,0,1
15301,NO,CAR,1,1,12,28,0,0,1,0,0,0,1,0
15302,NO,CAR,1,1,12,28,0,1,0,0,0,1,0,0
15303,NO,CAR,10,1,12,28,1,0,0,0,0,0,1,0
15304,NO,CAR,10,1,12,28,1,0,0,0,0,0,1,0
15305,NO,CAR,10,1,12,28,1,0,0,0,0,1,0,0
15306,NO,CAR,1,1,12,28,0,1,0,0,0,1,0,0
15307,NO,CAR,10,1,12,28,1,0,0,0,0,0,1,0
15308,NO,CAR,5,1,12,28,0,1,0,0,0,0,1,0
15309,NO,CAR,10,1,12,28,1,0,0,0,0,0,1,0
15310,CAR,NO,1,0,5,5,0,0,0,1,0,0,1,0
15311,CAR,NO,4,1,5,5,0,0,1,0,0,0,1,0
15312,CAR,NO,4,1,5,5,0,1,0,0,0,0,1,0
15313,CAR,NO,10,0,5,5,1,0,0,0,0,0,0,1
15314,CAR,NO,1,0,5,5,0,0,0,1,0,0,1,0
15315,CAR,NO,10,1,5,5,0,0,1,0,0,0,1,0
15316,CAR,NO,10,1,5,5,0,1,0,0,0,0,1,0
15317,CAR,NO,10,0,5,5,1,0,0,0,0,0,1,0
15318,CAR,NO,12,1,5,5,0,1,0,0,0,0,1,0
15319,NO,CAR,7,1,12,28,0,1,0,0,0,0,0,1
15320,NO,CAR,10,0,12,28,1,0,0,0,0,0,0,1
15321,NO,CAR,3,0,12,28,0,0,1,0,0,0,0,1
15322,NO,CAR,4,0,12,28,0,1,0,0,0,0,0,1
15323,NO,CAR,10,0,12,28,1,0,0,0,0,0,0,1
15324,CAR,NO,10,1,5,5,1,0,0,0,0,0,1,0
15325,CAR,NO,10,1,5,5,0,1,0,0,0,0,1,0
15326,CAR,NO,2,0,5,5,0,0,1,0,0,0,1,0
15327,CAR,NO,10,1,5,5,1,0,0,0,0,0,0,1
15328,NO,CAR,10,0,12,28,0,1,0,0,0,0,0,1
15329,NO,CAR,10,1,12,28,1,0,0,0,0,0,0,1
15330,CAR,NO,1,0,5,5,0,1,0,0,0,0,0,1
15331,CAR,NO,10,1,5,5,1,0,0,0,0,0,0,1
15332,CAR,NO,11,1,5,5,0,1,0,0,0,0,1,0
15333,CAR,NO,10,1,5,5,1,0,0,0,0,0,0,1
15334,NO,CAR,12,1,12,28,0,1,0,0,0,0,1,0
15335,NO,CAR,10,0,12,28,1,0,0,0,0,0,0,1
15336,CAR,NO,6,1,5,5,0,0,1,0,0,0,1,0
15337,CAR,NO,10,1,5,5,0,1,0,0,0,0,1,0
15338,NO,CAR,10,1,12,28,1,0,0,0,0,0,1,0
15339,NO,CAR,1,0,12,28,0,0,0,1,0,0,0,1
15340,NO,CAR,6,1,12,28,0,0,1,0,0,0,1,0
15341,NO,CAR,11,1,12,28,0,1,0,0,0,0,1,0
15342,NO,CAR,10,0,12,28,1,0,0,0,0,0,1,0
15343,DAL,PHI,1,0,20,10,0,1,0,0,0,0,0,1
15344,DAL,PHI,10,0,20,10,1,0,0,0,0,0,0,1
15345,DAL,PHI,10,0,20,10,1,0,0,0,0,0,0,1
15346,PHI,DAL,15,1,21,30,0,0,0,1,0,0,1,0
15347,PHI,DAL,23,1,21,30,0,0,1,0,0,0,1,0
15348,PHI,DAL,18,1,21,30,0,1,0,0,0,0,1,0
15349,PHI,DAL,10,1,21,30,1,0,0,0,0,0,1,0
15350,DAL,PHI,7,1,20,10,0,1,0,0,0,0,1,0
15351,DAL,PHI,10,0,20,10,1,0,0,0,0,0,1,0
15352,DAL,PHI,10,1,20,10,1,0,0,0,0,0,1,0
15353,PHI,DAL,10,0,21,30,0,1,0,0,0,0,1,0
15354,PHI,DAL,10,1,21,30,1,0,0,0,0,1,0,0
15355,PHI,DAL,10,1,21,30,1,0,0,0,0,0,1,0
15356,DAL,PHI,2,1,20,10,0,0,1,0,0,0,1,0
15357,DAL,PHI,3,0,20,10,0,1,0,0,0,0,0,1
15358,PHI,DAL,14,1,21,30,0,1,0,0,0,0,1,0
15359,PHI,DAL,10,0,21,30,1,0,0,0,0,0,1,0
15360,DAL,PHI,1,0,20,10,0,0,1,0,0,0,0,1
15361,DAL,PHI,4,0,20,10,0,1,0,0,0,0,1,0
15362,DAL,PHI,9,0,20,10,1,0,0,0,0,0,1,0
15363,DAL,PHI,10,1,20,10,1,0,0,0,0,0,1,0
15364,DAL,PHI,6,0,20,10,0,1,0,0,0,0,1,0
15365,DAL,PHI,10,1,20,10,1,0,0,0,0,0,1,0
15366,PHI,DAL,14,1,21,30,0,0,1,0,0,0,1,0
15367,PHI,DAL,9,1,21,30,0,1,0,0,0,0,1,0
15368,PHI,DAL,10,0,21,30,1,0,0,0,0,1,0,0
15369,DAL,PHI,3,1,20,10,0,1,0,0,0,0,1,0
15370,DAL,PHI,10,1,20,10,1,0,0,0,0,0,0,1
15371,DAL,PHI,1,0,20,10,0,1,0,0,0,0,0,1
15372,DAL,PHI,10,1,20,10,1,0,0,0,0,0,0,1
15373,DAL,PHI,4,0,20,10,0,0,1,0,0,0,1,0
15374,DAL,PHI,3,0,20,10,0,1,0,0,0,0,0,1
15375,DAL,PHI,10,1,20,10,1,0,0,0,0,0,0,1
15376,DAL,PHI,10,0,20,10,0,1,0,0,0,0,1,0
15377,DAL,PHI,10,1,20,10,1,0,0,0,0,0,0,1
15378,PHI,DAL,10,1,21,30,1,0,0,0,0,0,1,0
15379,DAL,PHI,14,1,20,10,0,0,1,0,0,0,1,0
15380,DAL,PHI,10,0,20,10,1,0,0,0,0,0,0,1
15381,PHI,DAL,3,0,21,30,0,0,1,0,0,0,1,0
15382,PHI,DAL,8,1,21,30,0,1,0,0,0,0,1,0
15383,PHI,DAL,10,0,21,30,1,0,0,0,0,0,1,0
15384,PHI,DAL,10,0,21,30,1,0,0,0,0,0,1,0
15385,PHI,DAL,3,0,21,30,0,1,0,0,0,0,0,1
15386,PHI,DAL,10,0,21,30,1,0,0,0,0,0,1,0
15387,SEA,LA,6,0,1,3,0,1,0,0,0,0,0,1
15388,SEA,LA,10,0,1,3,1,0,0,0,0,0,0,1
15389,LA,SEA,19,1,13,4,0,0,0,1,0,0,1,0
15390,LA,SEA,10,1,13,4,0,1,0,0,0,0,1,0
15391,LA,SEA,10,1,13,4,1,0,0,0,0,0,1,0
15392,LA,SEA,10,1,13,4,1,0,0,0,0,0,1,0
15393,SEA,LA,4,1,1,3,0,0,1,0,0,0,1,0
15394,SEA,LA,7,0,1,3,0,1,0,0,0,0,1,0
15395,SEA,LA,10,0,1,3,1,0,0,0,0,0,1,0
15396,SEA,LA,7,1,1,3,0,0,1,0,0,0,1,0
15397,SEA,LA,10,1,1,3,0,1,0,0,0,0,1,0
15398,SEA,LA,10,0,1,3,1,0,0,0,0,0,1,0
15399,SEA,LA,10,1,1,3,1,0,0,0,0,0,0,1
15400,SEA,LA,10,0,1,3,1,0,0,0,0,0,1,0
15401,SEA,LA,4,0,1,3,0,1,0,0,0,0,1,0
15402,SEA,LA,10,0,1,3,1,0,0,0,0,0,0,1
15403,SEA,LA,10,1,1,3,0,0,1,0,0,0,1,0
15404,SEA,LA,10,0,1,3,0,1,0,0,0,0,1,0
15405,SEA,LA,10,1,1,3,1,0,0,0,0,0,0,1
15406,LA,SEA,17,0,13,4,0,0,1,0,0,0,0,1
15407,LA,SEA,17,1,13,4,0,1,0,0,0,0,1,0
15408,LA,SEA,4,1,13,4,0,0,1,0,0,0,1,0
15409,LA,SEA,4,1,13,4,0,1,0,0,0,0,1,0
15410,LA,SEA,10,1,13,4,1,0,0,0,0,1,0,0
15411,LA,SEA,8,1,13,4,0,0,1,0,0,0,1,0
15412,LA,SEA,7,0,13,4,0,1,0,0,0,0,0,1
15413,LA,SEA,4,0,13,4,0,1,0,0,0,0,0,1
15414,LA,SEA,2,0,13,4,1,0,0,0,0,0,0,1
15415,LA,SEA,10,0,13,4,1,0,0,0,0,0,0,1
15416,SEA,LA,8,1,1,3,0,0,1,0,0,0,1,0
15417,SEA,LA,9,1,1,3,0,1,0,0,0,0,1,0
15418,SEA,LA,10,0,1,3,1,0,0,0,0,0,1,0
15419,SEA,LA,4,0,1,3,0,0,1,0,0,0,1,0
15420,SEA,LA,3,0,1,3,0,0,1,0,0,0,1,0
15421,SEA,LA,3,1,1,3,0,1,0,0,0,0,1,0
15422,SEA,LA,10,1,1,3,1,0,0,0,0,0,1,0
15423,LA,SEA,8,1,13,4,0,1,0,0,0,0,1,0
15424,LA,SEA,10,1,13,4,1,0,0,0,0,0,1,0
15425,SEA,LA,10,1,1,3,1,0,0,0,0,0,0,1
15426,SEA,LA,4,0,1,3,0,1,0,0,0,0,0,1
15427,SEA,LA,10,1,1,3,1,0,0,0,0,0,1,0
15428,LA,SEA,10,1,13,4,1,0,0,0,0,0,0,1
15429,LA,SEA,10,0,13,4,0,1,0,0,0,0,0,1
15430,LA,SEA,10,1,13,4,1,0,0,0,1,0,0,0
15431,LA,SEA,10,1,13,4,1,0,0,0,0,0,0,1
15432,LA,SEA,3,1,13,4,0,0,1,0,0,0,1,0
15433,LA,SEA,8,1,13,4,0,1,0,0,1,0,0,0
15434,LA,SEA,10,0,13,4,1,0,0,0,0,0,0,1
15435,SEA,LA,5,1,1,3,0,0,1,0,0,0,1,0
15436,SEA,LA,5,1,1,3,0,1,0,0,1,0,0,0
15437,SEA,LA,10,0,1,3,1,0,0,0,0,0,0,1
15438,BUF,NE,9,0,24,17,0,1,0,0,0,0,0,1
15439,BUF,NE,10,1,24,17,1,0,0,0,0,0,1,0
15440,BUF,NE,10,0,24,17,0,1,0,0,0,0,0,1
15441,BUF,NE,10,1,24,17,1,0,0,0,0,0,0,1
15442,BUF,NE,8,1,24,17,0,1,0,0,0,0,1,0
15443,BUF,NE,10,0,24,17,1,0,0,0,0,0,0,1
15444,NE,BUF,4,1,10,24,0,1,0,0,1,0,0,0
15445,NE,BUF,10,1,10,24,1,0,0,0,0,0,0,1
15446,BUF,NE,8,1,24,17,1,0,0,0,0,0,1,0
15447,BUF,NE,10,1,24,17,1,0,0,0,0,0,1,0
15448,BUF,NE,10,1,24,17,1,0,0,0,0,0,0,1
15449,BUF,NE,1,0,24,17,0,1,0,0,0,0,1,0
15450,BUF,NE,10,1,24,17,1,0,0,0,0,0,1,0
15451,BUF,NE,7,1,24,17,0,1,0,0,0,0,1,0
15452,BUF,NE,10,1,24,17,1,0,0,0,0,0,1,0
15453,BUF,NE,1,0,24,17,0,0,1,0,0,0,0,1
15454,BUF,NE,4,0,24,17,0,1,0,0,0,0,1,0
15455,NE,BUF,10,1,10,24,0,0,1,0,0,0,1,0
15456,NE,BUF,10,1,10,24,0,1,0,0,0,0,1,0
15457,NE,BUF,10,1,10,24,1,0,0,0,1,0,0,0
15458,NE,BUF,7,1,10,24,0,1,0,0,1,0,0,0
15459,NE,BUF,10,0,10,24,1,0,0,0,0,0,0,1
15460,NE,BUF,8,1,10,24,0,1,0,0,0,0,1,0
15461,NE,BUF,4,0,10,24,0,0,1,0,0,1,0,0
15462,NE,BUF,2,0,10,24,0,1,0,0,1,0,0,0
15463,NE,BUF,10,0,10,24,1,0,0,0,0,0,0,1
15464,BUF,NE,10,1,24,17,1,0,0,0,0,0,1,0
15465,BUF,NE,10,1,24,17,1,0,0,0,0,0,1,0
15466,BUF,NE,10,1,24,17,1,0,0,0,0,0,1,0
15467,BUF,NE,3,0,24,17,0,0,1,0,0,0,1,0
15468,BUF,NE,10,1,24,17,0,1,0,0,0,0,1,0
15469,BUF,NE,10,1,24,17,1,0,0,0,0,0,0,1
15470,BUF,NE,10,1,24,17,1,0,0,0,0,0,0,1
15471,NE,BUF,9,1,10,24,0,0,1,0,0,1,0,0
15472,NE,BUF,17,1,10,24,0,1,0,0,0,1,0,0
15473,NE,BUF,2,1,10,24,0,0,1,0,1,0,0,0
15474,NE,BUF,3,0,10,24,0,1,0,0,0,0,0,1
15475,NE,BUF,10,0,10,24,1,0,0,0,0,0,0,1
15476,BUF,NE,10,1,24,17,1,0,0,0,0,0,0,1
15477,BUF,NE,10,1,24,17,0,1,0,0,0,0,1,0
15478,BUF,NE,10,1,24,17,1,0,0,0,0,0,1,0
15479,NE,BUF,7,1,10,24,0,0,1,0,0,0,1,0
15480,NE,BUF,7,1,10,24,0,1,0,0,1,0,0,0
15481,NE,BUF,10,1,10,24,1,0,0,0,0,0,0,1
15482,BUF,NE,10,1,24,17,1,0,0,0,0,0,1,0
15483,BUF,NE,2,1,24,17,0,0,0,1,0,0,1,0
15484,BUF,NE,8,1,24,17,0,0,1,0,0,0,1,0
15485,BUF,NE,10,0,24,17,0,1,0,0,0,0,1,0
15486,BUF,NE,10,1,24,17,1,0,0,0,0,0,1,0
15487,BUF,NE,10,1,24,17,1,0,0,0,0,0,1,0
15488,NE,BUF,10,0,10,24,1,0,0,0,1,0,0,0
15489,NE,BUF,10,0,10,24,1,0,0,0,1,0,0,0
15490,NE,BUF,2,0,10,24,0,0,1,0,1,0,0,0
15491,NE,BUF,3,0,10,24,0,1,0,0,0,1,0,0
15492,NE,BUF,10,1,10,24,1,0,0,0,0,1,0,0
15493,NE,BUF,2,0,10,24,0,1,0,0,1,0,0,0
15494,NE,BUF,10,0,10,24,1,0,0,0,0,1,0,0
15495,NE,BUF,10,0,10,24,1,0,0,0,0,0,0,1
15496,BUF,NE,5,0,24,17,0,1,0,0,0,0,1,0
15497,BUF,NE,5,1,24,17,1,0,0,0,0,0,1,0
15498,BUF,NE,10,0,24,17,0,1,0,0,0,0,1,0
15499,BUF,NE,10,1,24,17,1,0,0,0,0,0,1,0
15500,BUF,NE,5,1,24,17,0,0,1,0,0,0,1,0
15501,BUF,NE,8,0,24,17,0,1,0,0,0,0,0,1
15502,BUF,NE,10,1,24,17,1,0,0,0,0,0,0,1
15503,BUF,NE,5,1,24,17,0,0,0,1,0,0,0,1
15504,BUF,NE,5,1,24,17,0,0,1,0,0,0,1,0
15505,BUF,NE,10,0,24,17,0,1,0,0,0,0,0,1
15506,BUF,NE,10,1,24,17,1,0,0,0,0,0,1,0
15507,NE,BUF,7,1,10,24,0,1,0,0,1,0,0,0
15508,NE,BUF,10,0,10,24,1,0,0,0,0,0,1,0
15509,BUF,NE,2,0,24,17,0,0,1,0,0,0,0,1
15510,BUF,NE,4,1,24,17,0,1,0,0,0,0,1,0
15511,BUF,NE,10,1,24,17,1,0,0,0,0,0,1,0
15512,BUF,NE,6,1,24,17,0,1,0,0,0,0,1,0
15513,BUF,NE,10,0,24,17,1,0,0,0,0,0,1,0
15514,BUF,NE,10,1,24,17,1,0,0,0,0,0,1,0
15515,BUF,NE,1,0,24,17,0,0,1,0,0,0,0,1
15516,BUF,NE,7,1,24,17,0,1,0,0,0,0,1,0
15517,BUF,NE,10,0,24,17,1,0,0,0,0,0,1,0
15518,NE,BUF,13,1,10,24,0,0,1,0,0,0,1,0
15519,NE,BUF,13,1,10,24,0,1,0,0,1,0,0,0
15520,NE,BUF,10,0,10,24,1,0,0,0,0,1,0,0
15521,NE,BUF,7,0,10,24,0,1,0,0,1,0,0,0
15522,NE,BUF,10,0,10,24,1,0,0,0,0,0,0,1
15523,TEN,GB,7,1,9,21,0,0,1,0,0,1,0,0
15524,TEN,GB,7,1,9,21,0,1,0,0,0,0,1,0
15525,TEN,GB,10,0,9,21,1,0,0,0,0,0,1,0
15526,GB,TEN,7,0,22,18,0,1,0,0,0,0,1,0
15527,LA,SEA,10,1,13,4,0,0,1,0,0,0,1,0
15528,LA,SEA,10,1,13,4,0,1,0,0,0,0,1,0
15529,LA,SEA,10,1,13,4,1,0,0,0,0,1,0,0
15530,LA,SEA,4,1,13,4,0,1,0,0,0,0,0,1
15531,LA,SEA,5,0,13,4,1,0,0,0,0,0,0,1
15532,LA,SEA,4,1,13,4,0,0,1,0,0,1,0,0
15533,LA,SEA,10,1,13,4,0,1,0,0,0,1,0,0
15534,SEA,LA,6,1,1,3,0,1,0,0,0,0,0,1
15535,SEA,LA,10,1,1,3,1,0,0,0,0,0,1,0
15536,SEA,LA,3,0,1,3,0,1,0,0,0,0,0,1
15537,WAS,CAR,10,1,12,28,1,0,0,0,0,0,1,0
15538,WAS,CAR,10,1,12,28,0,1,0,0,0,0,1,0
15539,WAS,CAR,10,1,12,28,1,0,0,0,0,1,0,0
15540,WAS,CAR,3,1,12,28,0,1,0,0,0,0,1,0
15541,WAS,CAR,10,1,12,28,1,0,0,0,0,0,1,0
15542,WAS,CAR,18,1,12,28,0,0,0,1,0,0,1,0
15543,WAS,CAR,8,1,12,28,0,0,1,0,0,1,0,0
15544,WAS,CAR,6,1,12,28,0,1,0,0,0,1,0,0
15545,WAS,CAR,10,1,12,28,1,0,0,0,0,0,1,0
15546,WAS,CAR,2,1,12,28,0,1,0,0,0,1,0,0
15547,WAS,CAR,10,1,12,28,1,0,0,0,0,0,1,0
15548,CAR,WAS,4,1,2,11,0,0,1,0,0,0,1,0
15549,WAS,CAR,10,1,12,28,0,1,0,0,0,0,1,0
15550,WAS,CAR,10,1,12,28,1,0,0,0,0,1,0,0
15551,WAS,CAR,7,1,12,28,0,0,1,0,0,0,1,0
15552,WAS,CAR,10,1,12,28,0,1,0,0,0,0,1,0
15553,WAS,CAR,10,1,12,28,1,0,0,0,0,0,1,0
15554,CAR,WAS,11,1,2,11,0,1,0,0,0,0,1,0
15555,CAR,WAS,10,0,2,11,1,0,0,0,0,0,0,1
15556,CAR,WAS,2,1,2,11,0,0,1,0,0,0,1,0
15557,CAR,WAS,12,1,2,11,0,1,0,0,0,0,1,0
15558,CAR,WAS,10,0,2,11,1,0,0,0,0,0,0,1
15559,WAS,CAR,2,1,12,28,0,0,1,0,0,0,1,0
15560,WAS,CAR,16,1,12,28,0,1,0,0,0,0,1,0
15561,WAS,CAR,10,0,12,28,1,0,0,0,0,0,0,1
15562,WAS,CAR,2,1,12,28,0,0,1,0,0,0,1,0
15563,WAS,CAR,10,1,12,28,0,1,0,0,0,0,1,0
15564,WAS,CAR,10,1,12,28,1,0,0,0,0,0,1,0
15565,CAR,WAS,10,0,2,11,1,0,0,0,0,0,0,1
15566,CAR,WAS,7,1,2,11,0,1,0,0,0,0,0,1
15567,CAR,WAS,10,0,2,11,1,0,0,0,0,0,0,1
15568,WAS,CAR,10,1,12,28,0,1,0,0,0,0,1,0
15569,WAS,CAR,10,1,12,28,1,0,0,0,0,0,1,0
15570,CAR,WAS,10,1,2,11,1,0,0,0,0,0,1,0
15571,CAR,WAS,10,1,2,11,0,0,1,0,0,0,1,0
15572,CAR,WAS,10,1,2,11,0,1,0,0,0,0,1,0
15573,CAR,WAS,10,1,2,11,1,0,0,0,0,1,0,0
